date,authortitle,url,event,author,title,thumb_url,description,published_date,tags,neat_name
Nov 2016,Steven Johnson: The playful wonderland behind great inventions,https://download.ted.com/talks/StevenJohnson_2016V-480p.mp4?apikey=TEDDOWNLOAD,TED Studio,Steven Johnson,The playful wonderland behind great inventions,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/722585fb-b09a-42f2-9f84-bf0d410667a9/StevenJohnson_2016V-embed.jpg,"Necessity is the mother of invention, right? Well, not always. Steven Johnson shows us how some of the most transformative ideas and technologies, like the computer, didn't emerge out of necessity at all but instead from the strange delight of play. Share this captivating, illustrated exploration of the history of invention. Turns out, you'll find the future wherever people are having the most fun.",1479311284.0,"['adventure', 'animation', 'art', 'beauty', 'collaboration', 'computers', 'design', 'discovery', 'exploration', 'history', 'innovation', 'invention', 'technology', 'visualizations']",steven_johnson_the_playful_wonderland_behind_great_inventions
Nov 2016,Bettina Warburg: How the blockchain will radically transform the economy,https://download.ted.com/talks/BettinaWarburg_2016T-480p.mp4?apikey=TEDDOWNLOAD,TEDSummit,Bettina Warburg,How the blockchain will radically transform the economy,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/42b867cc-b1c4-4daf-9f19-6959a2a0029a/BettinaWarburg_2016T-embed.jpg,"Say hello to the decentralized economy -- the blockchain is about to change everything. In this lucid explainer of the complex (and confusing) technology, Bettina Warburg describes how the blockchain will eliminate the need for centralized institutions like banks or governments to facilitate trade, evolving age-old models of commerce and finance into something far more interesting: a distributed, transparent, autonomous system for exchanging value.",1479225958.0,"['Internet', 'blockchain', 'business', 'collaboration', 'computers', 'data', 'economics', 'future', 'innovation', 'privacy', 'security', 'society', 'software', 'technology', 'trust', 'wikipedia']",bettina_warburg_how_the_blockchain_will_radically_transform_the_economy
Nov 2016,Kimberlé Crenshaw: The urgency of intersectionality,https://download.ted.com/talks/KimberleCrenshaw_2016W-480p.mp4?apikey=TEDDOWNLOAD,TEDWomen 2016,Kimberlé Crenshaw,The urgency of intersectionality,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/84ad9fe2-0fc4-4cea-bd42-95dd2c0dabae/KimberleCrenshaw_2016W-embed.jpg,"Now more than ever, it's important to look boldly at the reality of race and gender bias -- and understand how the two can combine to create even more harm. Kimberlé Crenshaw uses the term ""intersectionality"" to describe this phenomenon; as she says, if you're standing in the path of multiple forms of exclusion, you're likely to get hit by both. In this moving talk, she calls on us to bear witness to this reality and speak up for victims of prejudice.",1479140461.0,"['activism', 'community', 'gender', 'humanity', 'identity', 'inequality', 'race', 'social change', 'society', 'violence', 'women']",kimberl_crenshaw_the_urgency_of_intersectionality
Nov 2016,"Hector Garcia: We train soldiers for war. Let's train them to come home, too",https://download.ted.com/talks/HectorGarcia_2015P-480p.mp4?apikey=TEDDOWNLOAD,TED Talks Live,Hector Garcia,"We train soldiers for war. Let's train them to come home, too",https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/4d51184c-fd74-4106-8904-9951b41d0d26/HectorGarcia_2015P-embed.jpg,"Before soldiers are sent into combat, they're trained on how to function in an immensely dangerous environment. But they also need training on how to return from the battlefield to civilian life, says psychologist Hector Garcia. Applying the same principles used to prepare soldiers for war, Garcia is helping veterans suffering from PTSD get their lives back.",1478879643.0,"['PTSD', 'depression', 'mental health', 'military', 'psychology', 'society', 'war']",hector_garcia_we_train_soldiers_for_war_let_s_train_them_to_come_home_too
Sep 2017,Stephanie Sardelis: Why do whales sing?,https://download.ted.com/talks/StephanieSardelis_Whales_2016E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Stephanie Sardelis,Why do whales sing?,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/3b703201-8784-43e7-bbe6-20e33c5135a6/206_whalesong.jpg,,,,stephanie_sardelis_why_do_whales_sing_
Nov 2016,Fawn Qiu: Easy DIY projects for kid engineers,https://download.ted.com/talks/FawnQiu_2016S-480p.mp4?apikey=TEDDOWNLOAD,TED Residency,Fawn Qiu,Easy DIY projects for kid engineers,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/14ea55f9-0d90-49a2-83d8-7305535c0d60/FawnQiu_2016S-embed.jpg,"TED Resident Fawn Qiu designs fun, low-cost projects that use familiar materials like paper and fabric to introduce engineering to kids. In this quick, clever talk, she shares how nontraditional workshops like hers can change the perception of technology and inspire students to participate in creating it.",1478794255.0,"['TED Residency', 'children', 'computers', 'creativity', 'design', 'education', 'engineering', 'innovation', 'invention', 'personal growth', 'programming', 'teaching', 'technology']",fawn_qiu_easy_diy_projects_for_kid_engineers
Nov 2016,Jonathan Haidt: Can a divided America heal?,https://download.ted.com/talks/JonathanHaidt_2016S-480p.mp4?apikey=TEDDOWNLOAD,TEDNYC,Jonathan Haidt,Can a divided America heal?,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/cb2d33fb-b811-4824-b80f-9f87e8959e5c/JonathanHaidt_2016S-embed.jpg,"How can the US recover after the negative, partisan presidential election of 2016? Social psychologist Jonathan Haidt studies the morals that form the basis of our political choices. In conversation with TED Curator Chris Anderson, he describes the patterns of thinking and historical causes that have led to such sharp divisions in America -- and provides a vision for how the country might move forward.",1478617389.0,"['TEDNYC', 'United States', 'choice', 'communication', 'community', 'democracy', 'economics', 'evolutionary psychology', 'government', 'identity', 'inequality', 'interview', 'media', 'peace', 'philosophy', 'policy', 'psychology', 'religion', 'security', 'social change', 'social media', 'society', 'sociology']",jonathan_haidt_can_a_divided_america_heal_
Nov 2016,"Amanda Palmer, Jherek Bischoff, Usman Riaz: ""Space Oddity""",https://download.ted.com/talks/AmandaPalmer_2016-480p.mp4?apikey=TEDDOWNLOAD,TED2016,"Amanda Palmer, Jherek Bischoff, Usman Riaz","""Space Oddity""",https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/cd55fe71-7027-4f1b-a0f2-82ee9add73d9/AmandaPalmer_2016-embed.jpg,"Singer Amanda Palmer pays tribute to the inimitable David Bowie with a cover of ""Space Oddity."" She's joined onstage by Jherek Bischoff, TED Fellow Usman Riaz and, no, your eyes are not deceiving you, none other than former Vice President Al Gore.",1478261131.0,"['TED Fellows', 'guitar', 'live music', 'music', 'performance', 'singer', 'vocals']",amanda_palmer_jherek_bischoff_usman_riaz_space_oddity_
Nov 2016,Tim Leberecht: 4 ways to build a human company in the age of machines,https://download.ted.com/talks/TimLeberecht_2016T-480p.mp4?apikey=TEDDOWNLOAD,TEDSummit,Tim Leberecht,4 ways to build a human company in the age of machines,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/9d8a4b48-4de4-4338-8aba-e0d1c1321a44/TimLeberecht_2016S-embed.jpg,"In the face of artificial intelligence and machine learning, we need a new radical humanism, says Tim Leberecht. For the self-described ""business romantic,"" this means designing organizations and workplaces that celebrate authenticity instead of efficiency and questions instead of answers. Leberecht proposes four (admittedly subjective) principles for building beautiful organizations.",1478185534.0,"['beauty', 'business', 'collaboration', 'goal-setting', 'humanity', 'innovation', 'leadership', 'motivation', 'work']",tim_leberecht_4_ways_to_build_a_human_company_in_the_age_of_machines
Nov 2016,Mallory Freeman: Your company's data could help end world hunger,https://download.ted.com/talks/MallorySoldner_2016S-480p.mp4?apikey=TEDDOWNLOAD,TED@UPS,Mallory Freeman,Your company's data could help end world hunger,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/eea305e0-c9f2-49b6-bf44-ef8bfb4fb745/MallorySoldner_2016S-embed.jpg,,,,mallory_freeman_your_company_s_data_could_help_end_world_hunger
Nov 2016,Kandice Sumner: How America's public schools keep kids in poverty,https://download.ted.com/talks/KandiceSumner_2015X-480p.mp4?apikey=TEDDOWNLOAD,TEDxBeaconStreet,Kandice Sumner,How America's public schools keep kids in poverty,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/fdf0bcf1-e213-4116-869a-f6077868564d/KandiceSumner_2015X-embed.jpg,"Why should a good education be exclusive to rich kids? Schools in low-income neighborhoods across the US, specifically in communities of color, lack resources that are standard at wealthier schools -- things like musical instruments, new books, healthy school lunches and soccer fields -- and this has a real impact on the potential of students. Kandice Sumner sees the disparity every day in her classroom in Boston. In this inspiring talk, she asks us to face facts -- and change them.",1478012934.0,"['Slavery', 'TEDx', 'United States', 'children', 'community', 'education', 'inequality', 'personal growth', 'policy', 'race', 'society', 'teaching']",kandice_sumner_how_america_s_public_schools_keep_kids_in_poverty
Mar 2019,Lisa Winer: Can you solve the river crossing riddle?,https://download.ted.com/talks/LisaWiner_RiverCrossingRiddle_2016E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Lisa Winer,Can you solve the river crossing riddle?,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/d1747080-3797-4a7e-9c68-fd2ee1d40fec/57_riverriddle.jpg,,,,lisa_winer_can_you_solve_the_river_crossing_riddle_
Oct 2016,Christopher Soghoian: Your smartphone is a civil rights issue,https://download.ted.com/talks/ChristopherSoghoian_2016T-480p.mp4?apikey=TEDDOWNLOAD,TEDSummit,Christopher Soghoian,Your smartphone is a civil rights issue,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/4a22a08c-320b-49dd-bfa2-435a9e3122f3/ChristopherSoghoian_2016T-embed.jpg,"The smartphone you use reflects more than just personal taste ... it could determine how closely you can be tracked, too. Privacy expert and TED Fellow Christopher Soghoian details a glaring difference between the encryption used on Apple and Android devices and urges us to pay attention to a growing digital security divide. ""If the only people who can protect themselves from the gaze of the government are the rich and powerful, that's a problem,"" he says. ""It's not just a cybersecurity problem -- it's a civil rights problem.""",1477926404.0,"['Internet', 'Surveillance', 'TED Fellows', 'activism', 'choice', 'communication', 'computers', 'data', 'government', 'hack', 'security', 'society', 'technology']",christopher_soghoian_your_smartphone_is_a_civil_rights_issue
Oct 2016,Kelli Jean Drinkwater: Enough with the fear of fat,https://download.ted.com/talks/KelliJeanDrinkwater_2016X-480p.mp4?apikey=TEDDOWNLOAD,TEDxSydney,Kelli Jean Drinkwater,Enough with the fear of fat,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/4024c0cc-724a-42cc-aa88-82c80bff2c35/KelliJeanDrinkwater_2016X-embed.jpg,"In a society obsessed with body image and marked by a fear of fat, Kelli Jean Drinkwater engages in radical body politics through art. She confronts the public's perception of bigger bodies by bringing them into spaces that were once off limits -- from fashion runways to the Sydney Festival -- and entices all of us to look again and rethink our biases. ""Unapologetic fat bodies can blow people's minds,"" she says.",1477673749.0,"['TEDx', 'activism', 'art', 'beauty', 'creativity', 'culture', 'fear', 'humanity', 'identity', 'obesity', 'performance art', 'photography', 'self', 'social change', 'society']",kelli_jean_drinkwater_enough_with_the_fear_of_fat
Oct 2016,"Silk Road Ensemble + Rhiannon Giddens: ""St. James Infirmary Blues""",https://download.ted.com/talks/SilkRoadEnsembleandRhiannonGiddens_2016-480p.mp4?apikey=TEDDOWNLOAD,TED2016,Silk Road Ensemble + Rhiannon Giddens,"""St. James Infirmary Blues""",https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/143b79e6-e463-4e90-9f13-d0b71c45b057/SilkRoadEnsembleandRhiannonGiddens_2016-embed.jpg,"Singer Rhiannon Giddens joins international music collective Silk Road Ensemble to perform ""St. James Infirmary Blues,"" spiking the American folk song that Louis Armstrong popularized in the 1920s with Romani influence and mischievous energy.",1477656279.0,"['art', 'live music', 'music', 'performance', 'singer', 'vocals']",silk_road_ensemble_rhiannon_giddens_st_james_infirmary_blues_
Oct 2016,Tasos Frantzolas: Everything you hear on film is a lie,https://download.ted.com/talks/TasosFrantzolas_2016X-480p.mp4?apikey=TEDDOWNLOAD,TEDxAthens,Tasos Frantzolas,Everything you hear on film is a lie,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/5401a8ff-d819-4926-9c15-f7aec2ea851a/TasosFrantzolas_2016X-embed.jpg,"Sound design is built on deception -- when you watch a movie or TV show, nearly all of the sounds you hear are fake. In this audio-rich talk, Tasos Frantzolas explores the role of sound in storytelling and demonstrates just how easily our brains are fooled by what we hear.",1477580720.0,"['TEDx', 'brain', 'communication', 'entertainment', 'film', 'hearing', 'illusion', 'library', 'media', 'mind', 'music', 'sound', 'speech', 'storytelling', 'technology']",tasos_frantzolas_everything_you_hear_on_film_is_a_lie
May 2018,"Romaine Seguin: When goods cross borders, armies stay home",https://download.ted.com/talks/RomaineSeguin_2016S-480p.mp4?apikey=TEDDOWNLOAD,TED@UPS,Romaine Seguin,"When goods cross borders, armies stay home",https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/9c1fd131-833e-4189-ae92-b93426ac9a13/RomaineSeguin_2016S-embed.jpg,,,,romaine_seguin_when_goods_cross_borders_armies_stay_home
